CIK,cusip,ACCESSION_NUMBER,companyName,value,shares,cusip6,reportCalendarOrQuarter,managerName,managerAddress
21344,191216100,0001894164-23-000008,COCA COLA CO COM,909175,14452,191216,30-JUN-2022,"Burns Matteson Capital Management, LLC","42 EAST MARKET STREET, CORNING, NY, 14830"
21344,191216100,0001894164-23-000009,COCA COLA CO COM,809601,14452,191216,30-SEP-2022,"Burns Matteson Capital Management, LLC","42 EAST MARKET STREET, CORNING, NY, 14830"
21344,191216100,0001894164-23-000005,COCA COLA CO COM,759136,14468,191216,30-SEP-2021,"Burns Matteson Capital Management, LLC","42 EAST MARKET STREET, CORNING, NY, 14830"
21344,191216100,0001095449-23-000096,COCA COLA CO,3026341,50255,191216,30-JUN-2023,"RB Capital Management, LLC","5365 RENO CORPORATE DRIVE, SUITE 200, RENO, NV, 89511"
21344,191216100,0001372130-23-000004,COCA COLA CO COM,754024,13591,191216,30-SEP-2023,"HEADINVEST, LLC","7 CUSTOM HOUSE STREET, 4TH FLOOR, PORTLAND, ME, 04101"
21344,191216100,0000877134-23-000016,COCA-COLA CO,9285856,165878,191216,30-SEP-2023,WESBANCO BANK INC,"1 BANK PLZ, WHEELING, WV, 26003"
21344,191216100,0000877134-23-000016,COCA-COLA CO,257508,4600,191216,30-SEP-2023,WESBANCO BANK INC,"1 BANK PLZ, WHEELING, WV, 26003"
21344,191216100,0000877134-23-000016,COCA-COLA CO,5121670,91491,191216,30-SEP-2023,WESBANCO BANK INC,"1 BANK PLZ, WHEELING, WV, 26003"
21344,191216100,0001062993-23-022252,COCA COLA CO COM,548363,9796,191216,30-SEP-2023,"Sunbelt Securities, Inc.","2700 POST OAK BLVD, SUITE 1700, HOUSTON, TX, 77056"
21344,191216100,0001629271-23-000005,COCA COLA CO,237579,4244,191216,30-SEP-2023,"PALLADIEM, LLC","1 TOWN PLACE, SUITE 200, BRYN MAWR, PA, 19010"
21344,191216100,0001629271-23-000004,COCA COLA CO,255574,4244,191216,30-JUN-2023,"PALLADIEM, LLC","1 TOWN PLACE, SUITE 200, BRYN MAWR, PA, 19010"
21344,191216100,0001911726-23-000006,COCA COLA CO,1542778,27559,191216,30-SEP-2023,Raleigh Capital Management Inc.,"1400 CRESCENT GREEN DRIVE, SUITE 100, CARY, NC, 27518"
21344,191216100,0001539338-23-000009,COCA COLA CO,399473,7136,191216,30-SEP-2023,Financial Advisory Group,"5599 SAN FELIPE, SUITE 900, HOUSTON, TX, 77056"
21344,191216100,0001767343-23-000003,COCA COLA CO,327577,3575,191216,30-SEP-2023,"DAGCO, INC.","27366 CENTER RIDGE ROAD, WESTLAKE, OH, 44145"
21344,191216100,0001085146-23-004565,COCA COLA CO,255885,4530,191216,30-SEP-2023,"Financial Insights, Inc.","3110 RUSTON WAY, SUITE C, TACOMA, WA, 98402"
21344,191216100,0001750924-23-000005,COCA COLA CO,149189,2665,191216,30-SEP-2023,"VisionPoint Advisory Group, LLC","17250 DALLAS PARKWAY, DALLAS, TX, 75248"
21344,191216100,0001613331-23-000005,COCA COLA CO,237588,4244,191216,30-SEP-2023,Fragasso Group Inc.,"610 SMITHFIELD STREET, SUITE 400, PITTSBURGH, PA, 15222"
21344,191216100,0001993325-23-000003,COCA COLA CO,63610,1000,191216,31-DEC-2022,"Slocum, Gordon & Co LLP","39 MILL STREET, NEWPORT, RI, 02840"
21344,191216100,0001911726-23-000005,COCA COLA CO,1526936,27276,191216,30-SEP-2023,Raleigh Capital Management Inc.,"1400 CRESCENT GREEN DRIVE, SUITE 100, CARY, NC, 27518"
21344,191216100,0000831001-23-000151,COCA COLA CO,2923835,52230,191216,30-SEP-2023,CITIGROUP INC,"388 GREENWICH STREET, NEW YORK, NY, 10013"
21344,191216100,0000831001-23-000151,COCA COLA CO,162472321,2902328,191216,30-SEP-2023,CITIGROUP INC,"388 GREENWICH STREET, NEW YORK, NY, 10013"
21344,191216100,0000831001-23-000151,COCA COLA CO,993421,17746,191216,30-SEP-2023,CITIGROUP INC,"388 GREENWICH STREET, NEW YORK, NY, 10013"
21344,191216100,0000831001-23-000151,COCA COLA CO,3884060,69383,191216,30-SEP-2023,CITIGROUP INC,"388 GREENWICH STREET, NEW YORK, NY, 10013"
21344,191216100,0000831001-23-000151,COCA COLA CO,84693499,1512924,191216,30-SEP-2023,CITIGROUP INC,"388 GREENWICH STREET, NEW YORK, NY, 10013"
21344,191216100,0000831001-23-000151,COCA COLA CO,57311204,1023780,191216,30-SEP-2023,CITIGROUP INC,"388 GREENWICH STREET, NEW YORK, NY, 10013"
21344,191216100,0000831001-23-000151,COCA COLA CO,1154532,20624,191216,30-SEP-2023,CITIGROUP INC,"388 GREENWICH STREET, NEW YORK, NY, 10013"
21344,191216100,0000831001-23-000151,COCA COLA CO,33543216,599200,191216,30-SEP-2023,CITIGROUP INC,"388 GREENWICH STREET, NEW YORK, NY, 10013"
21344,191216100,0000831001-23-000151,COCA COLA CO,11196000,200000,191216,30-SEP-2023,CITIGROUP INC,"388 GREENWICH STREET, NEW YORK, NY, 10013"
21344,191216100,0000831001-23-000151,COCA COLA CO,2015280,36000,191216,30-SEP-2023,CITIGROUP INC,"388 GREENWICH STREET, NEW YORK, NY, 10013"
21344,191216100,0000831001-23-000151,COCA COLA CO,66733758,1192100,191216,30-SEP-2023,CITIGROUP INC,"388 GREENWICH STREET, NEW YORK, NY, 10013"
21344,191216100,0000831001-23-000151,COCA COLA CO,1119600,20000,191216,30-SEP-2023,CITIGROUP INC,"388 GREENWICH STREET, NEW YORK, NY, 10013"
21344,191216100,0001661222-23-000014,COCA-COLA CO/THE,995,16527,191216,30-SEP-2023,Ashburton (Jersey) Ltd,"IFC1, THE ESPLANADE, ST HELIER, Y9, JE4 8SJ"
21344,191216100,0001632554-23-000010,Coca Cola Company,401880,7179,191216,30-SEP-2023,Trust Co,"PO BOX 1806, MANHATTAN, KS, 66505-1806"
21344,191216100,0001398344-23-022120,COCA COLA CO,732942,13093,191216,30-SEP-2023,TUCKER ASSET MANAGEMENT LLC,"1520 WEST CANAL COURT, SUITE 100, LITTLETON, CO, 80120"
21344,191216100,0001213900-23-092006,COCA COLA CO,8720109,154537,191216,30-SEP-2023,"B. Riley Wealth Advisors, Inc.","5000 T-rex Avenue, Suite 300, Boca Raton, FL, 33431"
21344,191216100,0001815183-23-000003,COCA COLA CO,313761,5058,191216,30-SEP-2023,"Fortis Group Advisors, LLC","345 KINDERKAMACK ROAD, SUITE B, WESTWOOD, NJ, 07675"
21344,191216100,0001815183-23-000003,COCA COLA COMPANY,6046,108,191216,30-SEP-2023,"Fortis Group Advisors, LLC","345 KINDERKAMACK ROAD, SUITE B, WESTWOOD, NJ, 07675"
21344,191216100,0001815183-23-000003,COCA COLA COMPANY,11700,209,191216,30-SEP-2023,"Fortis Group Advisors, LLC","345 KINDERKAMACK ROAD, SUITE B, WESTWOOD, NJ, 07675"
21344,191216100,0002002654-23-000008,COCA COLA CO,203027,3627,191216,30-SEP-2023,"PFS Partners, LLC","350 US HIGHWAY 46, MINE HILL, NJ, 07803"
21344,191216100,0002002654-23-000006,COCA COLA CO,231124,3726,191216,31-MAR-2023,"PFS Partners, LLC","350 US HIGHWAY 46, MINE HILL, NJ, 07803"
