CIK,cusip,ACCESSION_NUMBER,companyName,value,shares,cusip6,reportCalendarOrQuarter,managerName,managerAddress
1437107,934423104,0001085146-23-004252,WARNER BROS DISCOVERY INC,3832841,352932,934423,30-SEP-2023,AMERICAN CENTURY COMPANIES INC,"4500 MAIN STREET, KANSAS CITY, MO, 64111"
1437107,934423104,0000919574-23-006083,WARNER BROS DISCOVERY INC,488700,45000,934423,30-SEP-2023,"CONTRARIAN CAPITAL MANAGEMENT, L.L.C.","411 West Putnam Avenue, Suite 425, Greenwich, CT, 06830"
1437107,934423104,0001403438-23-000006,WARNER BROS DISCOVERY INC,11752101,1082146,934423,30-SEP-2023,LPL Financial LLC,"1055 LPL WAY, FORT MILL, SC, 29715"
1437107,934423104,0001348883-23-000019,Warner Bros Discovery Inc,73799939,6795574,934423,30-SEP-2023,"Clearbridge Investments, LLC","620 8th Avenue, New York, NY, 10018"
1437107,934423104,0001708828-23-000020,WARNER BROS DISCOVERY INC,402,37007,934423,30-SEP-2023,CLEAR STREET MARKETS LLC,"55 BROADWAY, SUITE 2102, NEW YORK, NY, 10006"
1437107,934423104,0001708828-23-000020,WARNER BROS DISCOVERY INC,272,25000,934423,30-SEP-2023,CLEAR STREET MARKETS LLC,"55 BROADWAY, SUITE 2102, NEW YORK, NY, 10006"
1437107,934423104,0001708828-23-000020,WARNER BROS DISCOVERY INC,163,15000,934423,30-SEP-2023,CLEAR STREET MARKETS LLC,"55 BROADWAY, SUITE 2102, NEW YORK, NY, 10006"
1437107,934423104,0001580642-23-006167,WARNER BROS DISCOVERY INC,6521,520,934423,30-JUN-2023,TOWNSQUARE CAPITAL LLC,"5314 River Run Drive, Suite 210, Provo, UT, 84604"
1437107,934423104,0001580642-23-006167,WARNER BROS DISCOVERY INC,15336,1223,934423,30-JUN-2023,TOWNSQUARE CAPITAL LLC,"5314 River Run Drive, Suite 210, Provo, UT, 84604"
1437107,934423104,0001580642-23-006167,WARNER BROS DISCOVERY INC,602,48,934423,30-JUN-2023,TOWNSQUARE CAPITAL LLC,"5314 River Run Drive, Suite 210, Provo, UT, 84604"
